hazard.ratio,low.bound,upper.bound,percentile,cutoff.value,pval,hazard.direction,log10p,k_col,cluster,chosen
3.68696865257984,0.8137740933406125,16.70455960241121,0.14,2.2120890425808536e-7,0.09052413214046617,>=1,1.0432356300946384,Cluster_k3,1,FALSE
3.68696865257984,0.8137740933406125,16.70455960241121,0.15000000000000002,2.4864702899766946e-7,0.09052413214046617,>=1,1.0432356300946384,Cluster_k3,1,FALSE
3.8850098231937955,0.8628767727269453,17.491838699763576,0.16,2.603277230600983e-7,0.07708661888258786,>=1,1.113021002620991,Cluster_k3,1,FALSE
3.995851692151488,0.8904314956599352,17.931565565115417,0.17,2.758855111772151e-7,0.07053475583722514,>=1,1.1515968326699204,Cluster_k3,1,FALSE
3.047243750635142,0.839085876532177,11.06644115398699,0.18000000000000002,2.9819694243839184e-7,0.09039089999765473,>=1,1.0438752894331857,Cluster_k3,1,FALSE
3.1049725085773345,0.8575302379805286,11.242582304415409,0.19,3.321141337503706e-7,0.08437564049888233,>=1,1.0737829174015174,Cluster_k3,1,FALSE
3.376664707648112,0.9409028405551234,12.118004172619273,0.2,3.518609759600807e-7,0.06196743434246196,>=1,1.2078364847116694,Cluster_k3,1,FALSE
3.5955845402063353,1.0096314402215099,12.804898570645134,0.21000000000000002,4.826771315773633e-7,0.04829590750577693,>=1,1.3160896688957038,Cluster_k3,1,FALSE
3.8923740723389937,1.100129819745187,13.771625536453536,0.22,4.927542719742391e-7,0.03503243877690411,>=1,1.4555296282979224,Cluster_k3,1,FALSE
3.955806634169827,1.120314169859747,13.967873073408553,0.23,5.127259305871169e-7,0.03264149753586011,>=1,1.4862299247759796,Cluster_k3,1,FALSE
4.0105491623526985,1.1377383771929135,14.137261171880695,0.24000000000000002,5.21648492717742e-7,0.030717660066776727,>=1,1.5126118699813929,Cluster_k3,1,FALSE
5.209983420490237,1.4035375968006414,19.339650967425186,0.25,5.9018149652177e-7,0.013642421119907303,>=1,1.8651085486159564,Cluster_k3,1,FALSE
3.649549966609717,1.1356089427772065,11.728698548470366,0.26,6.320061372014824e-7,0.029745454776983718,>=1,1.5265793867785293,Cluster_k3,1,FALSE
2.8761606682672043,0.9898572945553697,8.357063422362367,0.27,7.03833954660379e-7,0.05223018347365569,>=1,1.2820784485751011,Cluster_k3,1,FALSE
2.211529094410601,0.8133163548225096,6.013479141817958,0.28,7.298928805391263e-7,0.1199232417690382,>=1,0.921096640138298,Cluster_k3,1,FALSE
2.2225440905441607,0.8179016966363933,6.039481584067145,0.29000000000000004,7.703811708434197e-7,0.1173828643684499,>=1,0.9303952970695568,Cluster_k3,1,FALSE
1.7737626032603229,0.6852686327679964,4.591241481484855,0.3,7.917657739822605e-7,0.2375716649090886,>=1,0.6242053587558717,Cluster_k3,1,FALSE
1.793598720968157,0.693756681020776,4.637067231014196,0.31,8.618410068491407e-7,0.2280086137924296,>=1,0.6420487457545612,Cluster_k3,1,FALSE
1.922751840788342,0.7458332866405756,4.95683781814979,0.32,8.957858224455806e-7,0.17604360435306415,>=1,0.7543797481832698,Cluster_k3,1,FALSE
2.082954276363425,0.8099102446838845,5.357011528004703,0.33,9.043555516069888e-7,0.12788013709689838,>=1,0.8931969068045212,Cluster_k3,1,FALSE
2.3298445240910084,0.8302354116008612,6.538116094048842,0.34,9.841877977307382e-7,0.10814760687294538,>=1,0.9659830863346768,Cluster_k3,1,FALSE
2.5666455577689136,0.9113606794149689,7.22838890025816,0.35000000000000003,1.065933070362128e-6,0.0743799057425814,>=1,1.1285443763333614,Cluster_k3,1,FALSE
2.6080900724107767,0.9272971371588867,7.3354414170289255,0.36000000000000004,1.1308041433381236e-6,0.069232146418362,>=1,1.1596922036593988,Cluster_k3,1,FALSE
2.879937253682148,1.01950930796322,8.13532404301059,0.37,1.1473959414741756e-6,0.04588700176319868,>=1,1.3383103179914864,Cluster_k3,1,FALSE
3.035876867420166,1.0755146533846314,8.569430760550327,0.38,1.1626781109003392e-6,0.035952513054116744,>=1,1.4442707473564667,Cluster_k3,1,FALSE
3.0913984978318325,1.0968469332913107,8.712924640925028,0.39,1.2215021528405437e-6,0.03277608113584233,>=1,1.4844429739754355,Cluster_k3,1,FALSE
3.4277119004427674,1.2099181713971405,9.710746685347896,0.4,1.265487542610206e-6,0.020415985673687687,>=1,1.6900296477120942,Cluster_k3,1,FALSE
3.5547801132292505,1.258330490322079,10.04224387042848,0.41000000000000003,1.3153268679812115e-6,0.016682278995405902,>=1,1.7777446199141138,Cluster_k3,1,FALSE
3.6005715885435476,1.2760482160400515,10.15958143373173,0.42000000000000004,1.3764132540191917e-6,0.015497079864045875,>=1,1.8097501288237736,Cluster_k3,1,FALSE
2.8925696528091924,1.0822367349219053,7.731172789063065,0.43,1.408884326683987e-6,0.03421572892335583,>=1,1.465774203467784,Cluster_k3,1,FALSE
2.9595371304469746,1.1089199593797117,7.898550253702431,0.44,1.4270651510208071e-6,0.03028166697855194,>=1,1.5188202209929844,Cluster_k3,1,FALSE
3.2290633891058174,1.2066400897118832,8.64122654283203,0.45,1.4963807596504063e-6,0.01959700839177356,>=1,1.7078102214041497,Cluster_k3,1,FALSE
3.2514289933388802,1.2158967880159244,8.694644646586752,0.46,1.578087807770729e-6,0.018799418309803827,>=1,1.7258555884358247,Cluster_k3,1,FALSE
2.5874993724426343,1.0031215089980596,6.674319055403663,0.47000000000000003,1.6190823888563183e-6,0.04925121667835543,>=1,1.3075830364319667,Cluster_k3,1,FALSE
2.6614784684529753,1.033337476656086,6.854941195940294,0.48000000000000004,1.690962060808099e-6,0.042570316512451876,>=1,1.370893120809467,Cluster_k3,1,FALSE
2.130519777013447,0.8453635101690131,5.3694232902694425,0.49,1.9254110354903886e-6,0.1087652350967815,>=1,0.9635098970855706,Cluster_k3,1,FALSE
2.1936852775910887,0.8715479676309827,5.521503435089671,0.5,1.9512021319998426e-6,0.09530755979128773,>=1,1.0208726497769256,Cluster_k3,1,FALSE
2.2391283330406417,0.8908246382858552,5.628151126884893,0.51,2.113956296172513e-6,0.0865054723573654,>=1,1.0629564180908782,Cluster_k3,1,FALSE
2.319338366916194,0.9236404835866534,5.824052275578721,0.52,2.2395168089332112e-6,0.07331369343318864,>=1,1.134814900842462,Cluster_k3,1,FALSE
1.9915718336700758,0.8008433191472868,4.952727048895462,0.53,2.42524440753866e-6,0.13829834810500513,>=1,0.8591830072599262,Cluster_k3,1,FALSE
2.2305110154837577,0.8932796570638536,5.569565310092746,0.54,2.4894805963378136e-6,0.08575176628464874,>=1,1.0667569257484424,Cluster_k3,1,FALSE
2.2305110154837577,0.8932796570638536,5.569565310092746,0.55,2.5948857395449323e-6,0.08575176628464874,>=1,1.0667569257484424,Cluster_k3,1,FALSE
2.2795049147766537,0.9143437354291475,5.682920388853661,0.56,2.6587620182190757e-6,0.07708868574877627,>=1,1.1130093583621046,Cluster_k3,1,FALSE
2.330167044170759,0.9360350898059568,5.800721055088951,0.5700000000000001,2.67184676539283e-6,0.06907770798129331,>=1,1.1606620808844075,Cluster_k3,1,FALSE
2.330167044170759,0.9360350898059568,5.800721055088951,0.5800000000000001,2.695772039317498e-6,0.06907770798129331,>=1,1.1606620808844075,Cluster_k3,1,FALSE
2.37451838298811,0.9550932533830278,5.903441921693992,0.59,2.7818745259640847e-6,0.0627321658957008,>=1,1.20250971771832,Cluster_k3,1,FALSE
2.389620927929239,0.9616514701774257,5.938001819041407,0.6,2.813258895890554e-6,0.0606875161701611,>=1,1.2169006370303372,Cluster_k3,1,FALSE
2.5008175135946074,1.008768177874508,6.199727919133004,0.61,2.8431103908040195e-6,0.04783735970991359,>=1,1.3202327983979587,Cluster_k3,1,FALSE
2.550673539382503,1.0298942036883616,6.317091096547925,0.62,2.8804567939765325e-6,0.043008909971656,>=1,1.366441564172106,Cluster_k3,1,FALSE
2.550673539382503,1.0298942036883616,6.317091096547925,0.63,2.9226583057918554e-6,0.043008909971656,>=1,1.366441564172106,Cluster_k3,1,FALSE
2.771557637098953,1.118002086158169,6.870766907204849,0.64,2.9671500691249206e-6,0.027752226038429754,>=1,1.5567021758770458,Cluster_k3,1,FALSE
2.838828190178916,1.1463662709010192,7.029991807958852,0.65,2.9831342808169634e-6,0.024120276823298786,>=1,1.6176177121976725,Cluster_k3,1,FALSE
2.5377183759985344,1.0216147561370934,6.303760313947968,0.66,3.0250870135607704e-6,0.04485325820345669,>=1,1.3482060037149526,Cluster_k3,1,FALSE
2.345715143080767,0.9301077101736642,5.915851973155939,0.67,3.100306125093582e-6,0.07084834486648783,>=1,1.149670291129258,Cluster_k3,1,FALSE
2.345715143080767,0.9301077101736642,5.915851973155939,0.68,3.194843565746454e-6,0.07084834486648783,>=1,1.149670291129258,Cluster_k3,1,FALSE
1.9738652107535246,0.7674551871253201,5.076705370663999,0.6900000000000001,3.2908151961542874e-6,0.1582960174840371,>=1,0.8005300112681786,Cluster_k3,1,FALSE
1.5986813629551868,0.6013323936148589,4.250198604629272,0.7000000000000001,3.411649185993805e-6,0.3469790044713647,>=1,0.45969680335925756,Cluster_k3,1,FALSE
1.727954043633903,0.6494115215727624,4.59773976550278,0.7100000000000001,3.5267524889460632e-6,0.2733453791115191,>=1,0.5632882634345102,Cluster_k3,1,FALSE
1.7823913454583056,0.6708526265486698,4.735643541725309,0.72,3.6086615684321636e-6,0.2463551043824179,>=1,0.6084384348822656,Cluster_k3,1,FALSE
1.4468441230245546,0.5167335458029836,4.051136090028173,0.73,3.6340186060426983e-6,0.4819570613295883,>=1,0.31699165233852256,Cluster_k3,1,FALSE
1.501558539134327,0.5374341706284662,4.195263661427841,0.74,3.6356818740155954e-6,0.4380770819476791,>=1,0.3584494663927111,Cluster_k3,1,FALSE
1.501558539134327,0.5374341706284662,4.195263661427841,0.75,3.699840290179814e-6,0.4380770819476791,>=1,0.3584494663927111,Cluster_k3,1,FALSE
1.5534028829004065,0.5565898072471894,4.335437848813534,0.76,3.9247074350138455e-6,0.40030373344913184,>=1,0.3976103594107697,Cluster_k3,1,FALSE
1.5534028829004065,0.5565898072471894,4.335437848813534,0.77,3.990718533581949e-6,0.40030373344913184,>=1,0.3976103594107697,Cluster_k3,1,FALSE
1.5534028829004065,0.5565898072471894,4.335437848813534,0.78,4.0509474488668025e-6,0.40030373344913184,>=1,0.3976103594107697,Cluster_k3,1,FALSE
1.1817808731807085,0.3906935299747099,3.57468431152715,0.79,4.124118384059548e-6,0.767416911221735,>=1,0.11496863467984735,Cluster_k3,1,FALSE
1.2078095360470615,0.39961150314121735,3.6505552615453523,0.8,4.144431716940072e-6,0.7379497712713061,>=1,0.13197319752936704,Cluster_k3,1,FALSE
1.2457780019560316,0.4124835756277898,3.7624839432588635,0.81,4.191310601623424e-6,0.6967722571274957,>=1,0.15690914964261807,Cluster_k3,1,FALSE
1.2857723629369522,0.4259611301348472,3.8811301133723486,0.8200000000000001,4.273825157709893e-6,0.6556431618520194,>=1,0.183332463983258,Cluster_k3,1,FALSE
1.380440049524529,0.4575137091253678,4.165153289011298,0.8300000000000001,4.3841150885598885e-6,0.5671941894975417,>=1,0.24626822684135138,Cluster_k3,1,FALSE
1.380440049524529,0.4575137091253678,4.165153289011298,0.8400000000000001,4.445805779113481e-6,0.5671941894975417,>=1,0.24626822684135138,Cluster_k3,1,FALSE
1.4018701753934089,0.4648026165165584,4.228117310065823,0.85,4.534833115714609e-6,0.5486751994193314,>=1,0.2606846698362741,Cluster_k3,1,FALSE
1.5980119520863194,0.5292527608729172,4.82499551782953,0.86,4.568710347931498e-6,0.4057399205762576,>=1,0.3917522601461766,Cluster_k3,1,FALSE
1.735210603206758,0.5751567462227675,5.235017857749285,0.87,4.628192788166443e-6,0.32796485675363785,>=1,0.48417269084830145,Cluster_k3,1,FALSE
1.7853684624629784,0.5918793487631975,5.385456602630528,0.88,4.811482293054743e-6,0.30350170580342756,>=1,0.5178388636696661,Cluster_k3,1,FALSE
1.9070536225903723,0.632231033139792,5.752412217688341,0.89,4.943349735164606e-6,0.25178739893844443,>=1,0.5989660085746168,Cluster_k3,1,FALSE
1.6681444425713927,0.48535451263784773,5.733347087179898,0.9,5.222734203304622e-6,0.41658169643225806,>=1,0.38029981579273675,Cluster_k3,1,FALSE
1.7709524504979384,0.5152860285184815,6.086469277930685,0.91,5.511294798928235e-6,0.36422850451703814,>=1,0.43862606933175696,Cluster_k3,1,FALSE
1.2111717969156033,0.27945568487753114,5.24926562967092,0.92,5.822660948541521e-6,0.7979075369027674,>=1,0.09804743263361702,Cluster_k3,1,FALSE
0.5807492246663448,0.07745997722256114,4.354115170748164,0.93,5.886712820774987e-6,0.5970070921824583,<1,0.22402050961198583,Cluster_k3,1,FALSE
0.854292659783084,0.11380810845024031,6.412688502580197,0.9400000000000001,6.058141338941403e-6,0.8783017694073746,<1,0.056356242326904366,Cluster_k3,1,FALSE
0.8869060347490951,0.11817686921151259,6.656144469917415,0.9500000000000001,6.13776840428963e-6,0.9070930548753778,<1,0.04234815820351168,Cluster_k3,1,FALSE
0.9423308448733351,0.12547284012405255,7.077128566801849,0.9600000000000001,6.236208819012067e-6,0.9539555949912851,<1,0.020471840494107444,Cluster_k3,1,FALSE
1.3028481143819297,0.1735464790161961,9.780741267531795,0.97,6.7198658625896246e-6,0.7970113777303689,>=1,0.09853547879178479,Cluster_k3,1,FALSE
2.8819108932918267,0.3738586777201448,22.21537412886048,0.98,8.913029867314528e-6,0.3097407127503064,>=1,0.5090017066202186,Cluster_k3,1,FALSE
1.078531442204941e-7,0,Inf,0.99,9.940057099881164e-6,0.997567854842097,<1,0.0010575538053984263,Cluster_k3,1,FALSE
1.379154248178729,0.3408534080221865,5.5803063589894535,0.01,1.1753717828758625e-8,0.6521572536846173,>=1,0.1856476708739645,Cluster_k3,2,TRUE
0.7936656889915221,0.2931888361245145,2.1484625206359245,0.02,1.9704733452846105e-8,0.6492362513525348,<1,0.18759723850258697,Cluster_k3,2,FALSE
0.7752665089203018,0.3617928978900595,1.6612768336765802,0.03,3.186887667749932e-8,0.5127149848191913,<1,0.29012398950482016,Cluster_k3,2,FALSE
1.1939020144992052,0.5567730250015179,2.5601132889320106,0.04,3.813296945935354e-8,0.6488515506231599,>=1,0.18785465315294989,Cluster_k3,2,FALSE
1.051327914936021,0.5501824778559158,2.0089523552823505,0.05,5.575488727500392e-8,0.8795826630036649,>=1,0.05572333937951038,Cluster_k3,2,FALSE
1.1856309132012366,0.6376254486224062,2.204618189840864,0.060000000000000005,6.621622775772235e-8,0.5905517760319725,>=1,0.22874202005007513,Cluster_k3,2,FALSE
0.985665452490027,0.5652904358402161,1.718649958739055,0.06999999999999999,8.185532123288034e-8,0.9594062650663961,<1,0.017997449852943537,Cluster_k3,2,FALSE
1.1040529716795817,0.6520295628730564,1.8694443222842476,0.08,8.779549617817645e-8,0.7125839201246571,>=1,0.1471639819848949,Cluster_k3,2,FALSE
1.0537890058723265,0.6392919864068898,1.737032987287604,0.09,1.1113395935424276e-7,0.8372114403703294,>=1,0.07716484572303343,Cluster_k3,2,FALSE
1.1509132245867937,0.7060713797692652,1.8760160636473235,0.09999999999999999,1.2087877096078608e-7,0.5728700523843571,>=1,0.24194388053301957,Cluster_k3,2,FALSE
1.0973963353043115,0.68712978280598,1.7526219163743868,0.11,1.3971854908370609e-7,0.6972117645599465,>=1,0.15663529333433326,Cluster_k3,2,FALSE
1.1157327742800014,0.7053838277312321,1.7647975111741145,0.12,1.578582200851001e-7,0.6397083709798818,>=1,0.1940179662332198,Cluster_k3,2,FALSE
1.116497470371185,0.7166894855388402,1.7393398766106203,0.13,1.6966140134958373e-7,0.6261149851628001,>=1,0.20334590187590515,Cluster_k3,2,FALSE
1.1307892988532897,0.7313092300035997,1.7484866673907844,0.14,1.9836837437979475e-7,0.5804298395448625,>=1,0.23625026884532935,Cluster_k3,2,FALSE
1.2333718657691006,0.7979287081093946,1.9064437008101704,0.15000000000000002,2.1782442085620438e-7,0.34516326408293946,>=1,0.4619754326991351,Cluster_k3,2,FALSE
1.2380063938100097,0.8109971033304189,1.8898462458379757,0.16,2.3786781662076767e-7,0.32252819508556885,>=1,0.4914323137888922,Cluster_k3,2,FALSE
1.2090049022691136,0.8006641290812528,1.8256005241398965,0.17,2.6437360367425847e-7,0.36670628015325185,>=1,0.43568165231769607,Cluster_k3,2,FALSE
1.1989372351435341,0.8013140069096143,1.7938666757584358,0.18000000000000002,3.0480811022980895e-7,0.3774871806594213,>=1,0.4230977922822285,Cluster_k3,2,FALSE
1.1078388893882578,0.7503805590525734,1.6355794270451247,0.19,3.358235215499017e-7,0.6063997816320472,>=1,0.21724096376784652,Cluster_k3,2,FALSE
1.109181478745449,0.7545599165683808,1.6304650244172467,0.2,3.9064723439135277e-7,0.598061961190569,>=1,0.22325381934075855,Cluster_k3,2,FALSE
1.146972978674597,0.78278877051655,1.6805900433926368,0.21000000000000002,4.4160647818443547e-7,0.4817239268351609,>=1,0.3172017820965853,Cluster_k3,2,FALSE
1.107995827638454,0.7615303043713524,1.6120891670590294,0.22,4.775050074873445e-7,0.5919372465520268,>=1,0.22772433199455452,Cluster_k3,2,FALSE
1.172424500558979,0.8076888711785362,1.7018672146680187,0.23,5.185078028688716e-7,0.40279004972852506,>=1,0.3949212665230137,Cluster_k3,2,FALSE
1.1536479726206679,0.7973052483519362,1.6692523315039152,0.24000000000000002,5.571921198516192e-7,0.44829673919817586,>=1,0.34843442007551784,Cluster_k3,2,FALSE
1.1052346994080486,0.7679908477715288,1.5905707005755867,0.25,6.537917236384069e-7,0.5900867448807521,>=1,0.22908414080889336,Cluster_k3,2,FALSE
1.2231883481240402,0.8506436273954989,1.7588913697824937,0.26,6.776613945659185e-7,0.2769969465715929,>=1,0.5575250182800171,Cluster_k3,2,FALSE
1.2235697506700893,0.8532076100430203,1.75469946251344,0.27,7.47649054256477e-7,0.2726763826078382,>=1,0.564352476093104,Cluster_k3,2,FALSE
1.2527483525204526,0.8756566723330135,1.7922303162053352,0.28,8.245431222771607e-7,0.21747709671942295,>=1,0.66258647338575,Cluster_k3,2,FALSE
1.2451023516947177,0.8728051319478903,1.7762038849793036,0.29000000000000004,8.629523758122288e-7,0.22650210017256672,>=1,0.6449277667675811,Cluster_k3,2,FALSE
1.2442469422560718,0.8741544432935107,1.771026235913977,0.3,9.097109823813563e-7,0.22503445576170483,>=1,0.647750980548503,Cluster_k3,2,FALSE
1.2117712733869812,0.8545338981480807,1.7183515155901414,0.31,9.31673051940845e-7,0.2810979204713567,>=1,0.5511423672390743,Cluster_k3,2,FALSE
1.2846576406063874,0.9060522192275179,1.8214681433873885,0.32,9.758604689960824e-7,0.15968154961887177,>=1,0.7967452614546278,Cluster_k3,2,FALSE
1.3651618475451766,0.962817006045961,1.9356397511574446,0.33,1.0246187088674045e-6,0.08059126169571769,>=1,1.0937120450815656,Cluster_k3,2,FALSE
1.3679756256564886,0.9665964079423761,1.9360275881573759,0.34,1.0567710651838821e-6,0.07702143583466767,>=1,1.1133883895141095,Cluster_k3,2,FALSE
1.2652988132544656,0.8976823673835894,1.7834605479546444,0.35000000000000003,1.1028977106385282e-6,0.17906952355820768,>=1,0.7469783218938657,Cluster_k3,2,FALSE
1.2801801356714084,0.9089963042169078,1.8029349208185506,0.36000000000000004,1.1329841677246674e-6,0.1574152530682326,>=1,0.8029531880988312,Cluster_k3,2,FALSE
1.3011936249270875,0.923708829614193,1.832942151541472,0.37,1.1915099875563078e-6,0.1320620505057451,>=1,0.8792219637916419,Cluster_k3,2,FALSE
1.242799353226898,0.8845365742162641,1.7461688723835203,0.38,1.227056986555938e-6,0.21027222023976613,>=1,0.6772180996079727,Cluster_k3,2,FALSE
1.1970663150406453,0.853387544264376,1.67915242287748,0.39,1.3103098511593123e-6,0.2975247903702468,>=1,0.5264768421288629,Cluster_k3,2,FALSE
1.2153502849377846,0.8671620435322178,1.7033452122532577,0.4,1.3505689677762574e-6,0.25746453271265285,>=1,0.5892825891784375,Cluster_k3,2,FALSE
1.1921889892091648,0.8516132854146834,1.6689671360627933,0.41000000000000003,1.3783990789373064e-6,0.3057560241634446,>=1,0.5146249775127123,Cluster_k3,2,FALSE
1.158877468797028,0.8285837336149383,1.620834362540754,0.42000000000000004,1.440688266575694e-6,0.389001565180159,>=1,0.4100486512507994,Cluster_k3,2,FALSE
1.1215776676658509,0.8024031044843345,1.5677113630002522,0.43,1.4800717976158958e-6,0.5018891066568975,>=1,0.29939223043896335,Cluster_k3,2,FALSE
1.1175652029060872,0.7998009587318582,1.5615785016397412,0.44,1.517893746832262e-6,0.5149190721655033,>=1,0.2882610219757607,Cluster_k3,2,FALSE
1.0708615080304766,0.7664733791568565,1.4961307209948496,0.45,1.579288604078881e-6,0.6882351851918728,>=1,0.16226312836713191,Cluster_k3,2,FALSE
1.0458160291821084,0.7485203320291997,1.461190992540155,0.46,1.6759865023779648e-6,0.7929195004548211,>=1,0.10077090131146839,Cluster_k3,2,FALSE
1.0007541730743321,0.7159938705707948,1.398767442139248,0.47000000000000003,1.7212675699050351e-6,0.9964790498173205,>=1,0.0015318275649755723,Cluster_k3,2,FALSE
1.0255516892214023,0.7335571148995574,1.4337755655316407,0.48000000000000004,1.736071456862898e-6,0.8826740454399781,>=1,0.05419964342276527,Cluster_k3,2,FALSE
1.0454981965145331,0.7476537877869209,1.4619955075070947,0.49,1.7541955456886563e-6,0.7948053294545503,>=1,0.09973922945232969,Cluster_k3,2,FALSE
1.0381661748867363,0.742192408588165,1.4521692679788805,0.5,1.8353850921041147e-6,0.82684695742094,>=1,0.08257486734989096,Cluster_k3,2,FALSE
0.988284201426696,0.7048038907354822,1.3857835855167926,0.51,1.895893861503163e-6,0.9455250388379651,<1,0.02432696593562283,Cluster_k3,2,FALSE
0.9785165668063285,0.6962917049130438,1.3751343937581744,0.52,1.976540461549819e-6,0.9004490764432466,<1,0.045540843027733535,Cluster_k3,2,FALSE
0.9280916604781884,0.6591985322134047,1.3066687623787239,0.53,2.033573935307092e-6,0.6689903403888398,<1,0.1745801530036431,Cluster_k3,2,FALSE
0.9245336512097327,0.6560221752191832,1.302947529073412,0.54,2.0707079789670777e-6,0.6539771352830657,<1,0.18443743545858032,Cluster_k3,2,FALSE
0.9586956255016305,0.6804105013921072,1.3507982320606553,0.55,2.1076459960896956e-6,0.8094623066248977,<1,0.09180336977156871,Cluster_k3,2,FALSE
0.9667822904562123,0.6852835764390942,1.3639141944660782,0.56,2.1225797263823834e-6,0.8474317365805477,<1,0.07189527556784259,Cluster_k3,2,FALSE
0.9948613901494037,0.7038052943013058,1.4062826659929657,0.5700000000000001,2.1649266324035136e-6,0.9767251589796406,<1,0.01022762536066986,Cluster_k3,2,FALSE
1.004474147842491,0.7107265990709783,1.4196293131603135,0.5800000000000001,2.1705386907097604e-6,0.9798213468911876,>=1,0.008853103013941903,Cluster_k3,2,FALSE
1.0609298576437722,0.7507019622072912,1.4993595587928286,0.59,2.220657757679237e-6,0.7375168910727745,>=1,0.13222802875224635,Cluster_k3,2,FALSE
1.0528246942300605,0.7440768290963281,1.4896846581377985,0.6,2.2718353854006016e-6,0.7712936631383395,>=1,0.11278023673725272,Cluster_k3,2,FALSE
1.0077825431732195,0.7102592742636792,1.42993649097729,0.61,2.3984154498618385e-6,0.96536042663763,>=1,0.015310508340165884,Cluster_k3,2,FALSE
0.9662367290237348,0.6787801311486992,1.3754283215899863,0.62,2.491314506348246e-6,0.8488064559740326,<1,0.0711913258748179,Cluster_k3,2,FALSE
0.9191786353460507,0.6433071640927898,1.3133529530455568,0.63,2.556213433417797e-6,0.6434643354370493,<1,0.1914755192368664,Cluster_k3,2,FALSE
0.9654570728803544,0.675861615545405,1.3791393654195205,0.64,2.787085543359333e-6,0.8467975559637203,<1,0.07222040411625529,Cluster_k3,2,FALSE
1.035268434398384,0.7245705055833747,1.4791945338690766,0.65,2.864507052596955e-6,0.849013120952117,>=1,0.07108559796209057,Cluster_k3,2,FALSE
1.0713956656981765,0.7499984291305029,1.5305214356350354,0.66,2.9124062053071365e-6,0.7046995438749482,>=1,0.15199600960484208,Cluster_k3,2,FALSE
1.0910525820126078,0.762130009160982,1.561932639323398,0.67,2.9564596930148034e-6,0.6340402608338891,>=1,0.19788316403807413,Cluster_k3,2,FALSE
1.0506308900384453,0.7306328871550901,1.5107796083488763,0.68,3.0388669386527032e-6,0.7898496487741709,>=1,0.10245557063624605,Cluster_k3,2,FALSE
1.0743542624934055,0.7453570365284444,1.5485693765147694,0.6900000000000001,3.1144881555076107e-6,0.7006271380604361,>=1,0.15451304474936187,Cluster_k3,2,FALSE
1.1411675770887213,0.7916861101715758,1.644923944309587,0.7000000000000001,3.1788864048250177e-6,0.47904320424922875,>=1,0.31962531639569103,Cluster_k3,2,FALSE
1.1766936877457312,0.8164878450835842,1.695809733259294,0.7100000000000001,3.3530731103651654e-6,0.3828667426937921,>=1,0.41695235653520313,Cluster_k3,2,FALSE
1.1969443637163844,0.8281517271722281,1.7299677858843265,0.72,3.422666597850035e-6,0.33876746723858714,>=1,0.4700983028193545,Cluster_k3,2,FALSE
1.287338537092469,0.8901934016566789,1.8616634385283015,0.73,3.492638918842276e-6,0.17960772001456307,>=1,0.7456750001427195,Cluster_k3,2,FALSE
1.290932782072402,0.8903441526229285,1.8717564920482805,0.74,3.6607613188191412e-6,0.17791150293916977,>=1,0.7497959715253761,Cluster_k3,2,FALSE
1.357710965008345,0.9362657467716582,1.9688630827946598,0.75,3.717438899066172e-6,0.10681699146532708,>=1,0.9713596582373847,Cluster_k3,2,FALSE
1.4155346243222424,0.9725672232730087,2.0602568385061066,0.76,3.7524512322891396e-6,0.06956902153652306,>=1,1.1575841047963977,Cluster_k3,2,FALSE
